title,company,experience,salary,location,description,skills,posted,salary_disclosed,min_experience,max_experience,work_mode,location_list,skills_list,min_salary,max_salary,salary_in_lacs
Data Analyst,Stack Digital,4-9,,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Experience working on data platform, analytics, or data warehousing programs . Strong d...","Data Analysis, Agile Scrum, Fmcg, Microsoft, Consumer Goods, Data Warehousing",3+ weeks ago,False,4,9,On-site,"['Hubli', 'Mangaluru', 'Mysuru', 'Bengaluru', 'Belgaum']","['Data Analysis', 'Agile Scrum', 'Fmcg', 'Microsoft', 'Consumer Goods', 'Data Warehousing']",,,False
Data Analyst,Simply Vyapar Apps,2-4,,Bengaluru,Analyze complex data sets to identify trends and patterns. Develop and maintain databa...,"Database Maintenance, Python, Data Analysis, SAS, Business Intelligence, Power BI, Problem Solving, Business Intelligence",3+ weeks ago,False,2,4,On-site,['Bengaluru'],"['Database Maintenance', 'Python', 'Data Analysis', 'SAS', 'Business Intelligence', 'Power BI', 'Problem Solving', 'Business Intelligence']",,,False
Data Analyst,Cava Athleisure,2-7,,Bengaluru,"Working experience with Python for analysis, automation, or ETL is preferred . Experien...","Customer Acquisition, Automation, Sms, Data Quality, Rate Analysis, Forecasting, Marketing Strategy",3+ weeks ago,False,2,7,On-site,['Bengaluru'],"['Customer Acquisition', 'Automation', 'Sms', 'Data Quality', 'Rate Analysis', 'Forecasting', 'Marketing Strategy']",,,False
Data Analyst,Q-DAT IT SOLUTIONS PVT. LTD.,1-3,,Bengaluru,Job Requirements . Graduate in analytical fields with strong academic credentialsExperi...,"Database Maintenance, Data Analysis, Strong Analytical Skills, Documentation, Problem Solving, Dashboards, Database Administration, Excel",3+ weeks ago,False,1,3,On-site,['Bengaluru'],"['Database Maintenance', 'Data Analysis', 'Strong Analytical Skills', 'Documentation', 'Problem Solving', 'Dashboards', 'Database Administration', 'Excel']",,,False
Data Analyst,Indium Software,1-5,,Bengaluru,Hands-on experience with Google Sheets,"Sql Queries, Automation, Data Analysis, Python",3+ weeks ago,False,1,5,On-site,['Bengaluru'],"['Sql Queries', 'Automation', 'Data Analysis', 'Python']",,,False
Data Analyst - I,Pice App,1-3,,Bengaluru,"Experience working with PostgreSQL and at least one OLAP database (e.g., ClickHouse, Re...","Automation, Product Engineering, Query Optimization, Orchestration, Postgresql, Olap, Stakeholder Management",3+ weeks ago,False,1,3,On-site,['Bengaluru'],"['Automation', 'Product Engineering', 'Query Optimization', 'Orchestration', 'Postgresql', 'Olap', 'Stakeholder Management']",,,False
Data Analyst,Incedo,3-6,,Gurugram,Tableau Desktop Certified Associate / Professional certification Educational Qualificat...,"Tableau, SQL, Tableau Architecture, Tableau Reporting, Data Analysis, Reporting, Architecture",2 weeks ago,False,3,6,On-site,['Gurugram'],"['Tableau', 'SQL', 'Tableau Architecture', 'Tableau Reporting', 'Data Analysis', 'Reporting', 'Architecture']",,,False
Data Analyst,Statusneo Technology Consulting,3-8,6-13 Lacs PA,"Gurugram, Bengaluru",Role & responsibilities  • Data Landscape Discovery: Conduct comprehensive data mapping...,"Snowflake, Data Analysis, SQL",3 weeks ago,True,3,8,On-site,"['Gurugram', 'Bengaluru']","['Snowflake', 'Data Analysis', 'SQL']",6.0,13.0,True
Data Analyst,Dayforce,2-7,,Bengaluru,"The ideal candidate has strong analytical skills, deep hands-on experience with data pr...","Computer Science, Payroll, Manager Quality Assurance, Version Control, Data Management, Machine Learning, Workflow, Scheduling",3+ weeks ago,False,2,7,On-site,['Bengaluru'],"['Computer Science', 'Payroll', 'Manager Quality Assurance', 'Version Control', 'Data Management', 'Machine Learning', 'Workflow', 'Scheduling']",,,False
Data Analyst,Rentomojo,2-5,,Bengaluru,"About the Role . Data Analyst 2 to 5 years Full Time We are hiring a sharp, analyticall...","Automation, Data Modeling, Postgresql, MySQL, Schema, Data Processing",3 weeks ago,False,2,5,On-site,['Bengaluru'],"['Automation', 'Data Modeling', 'Postgresql', 'MySQL', 'Schema', 'Data Processing']",,,False
Data Analyst,VVF,4-8,,Mumbai (All Areas),Experience working with large datasets and multiple data sources. . Strong analytical a...,"Tracking, Consolidation, Analyze Business, Data Analysis, Business Analysis",3 weeks ago,False,4,8,On-site,['Mumbai (All Areas)'],"['Tracking', 'Consolidation', 'Analyze Business', 'Data Analysis', 'Business Analysis']",,,False
Data Analyst III,Skan,6-11,,Bengaluru,"Experience : 6+ years of experience in business intelligence, data analysis, or a relat...","Data Analysis, Ssrs, Olap, Ssis, Business Intelligence, Microsoft, Data Mining",3+ weeks ago,False,6,11,On-site,['Bengaluru'],"['Data Analysis', 'Ssrs', 'Olap', 'Ssis', 'Business Intelligence', 'Microsoft', 'Data Mining']",,,False
Data Analyst,The Briminc,1-3,,Bengaluru,"Preferred Qualifications . Bachelors or Masters degree in Statistics, Mathematics, Comp...","Computer Science, Automation, Data Analysis, Machine Learning, Workflow, SQL",3+ weeks ago,False,1,3,On-site,['Bengaluru'],"['Computer Science', 'Automation', 'Data Analysis', 'Machine Learning', 'Workflow', 'SQL']",,,False
Data Surveillance Analyst,Parexel,2-5,,India,"When our values align, there's no limit to what we can achieve. At Parexel, we all shar...","Medical, Data Management, Trend, Interpersonal Skills, SQL, Triage, Communication Skills",2 weeks ago,False,2,5,On-site,['India'],"['Medical', 'Data Management', 'Trend', 'Interpersonal Skills', 'SQL', 'Triage', 'Communication Skills']",,,False
"Data and Tech Analyst, EIP, Livelihood Program",The/Nudge Institute,8-13,,Guwahati,Develop and implement data analysis strategies to drive business decisions. Analyze la...,"Python, Macros, Data Analysis, Data Analysis, Data Management, Data Mining, Predictive Analytics, Power BI",3+ weeks ago,False,8,13,On-site,['Guwahati'],"['Python', 'Macros', 'Data Analysis', 'Data Analysis', 'Data Management', 'Data Mining', 'Predictive Analytics', 'Power BI']",,,False
Data Analyst,Swiss Re,1-4,,Bengaluru,"You have a bachelors degree in information management, computer science, business admin...","Rally, Azure Devops, Communication Skills, Jira, Microsoft Azure, Data Analysis, Devops",3+ weeks ago,False,1,4,On-site,['Bengaluru'],"['Rally', 'Azure Devops', 'Communication Skills', 'Jira', 'Microsoft Azure', 'Data Analysis', 'Devops']",,,False
Data Analyst - People Success,Regalix,2-6,,Bengaluru,"Required Qualifications The ideal candidate has 35 years of BI experience, strong analy...","Career Development, Data Analysis, Power BI, Advanced Excel, Business Intelligence, Macros",3+ weeks ago,False,2,6,On-site,['Bengaluru'],"['Career Development', 'Data Analysis', 'Power BI', 'Advanced Excel', 'Business Intelligence', 'Macros']",,,False
Data Analyst,Bahwan CyberTek,3-4,,Chennai,Data Analysis & Insights Analyze animal health data (dairy preferred) to identify patte...,"Data Analysis, Manager Quality Assurance, Version Control, Git, Information Security, Data Quality, Reporting Tools",3+ weeks ago,False,3,4,On-site,['Chennai'],"['Data Analysis', 'Manager Quality Assurance', 'Version Control', 'Git', 'Information Security', 'Data Quality', 'Reporting Tools']",,,False
Data Analyst,Magic Bus,3-8,,Noida,Minimum requirement is Graduation . Tech support to the Operations team . Tech platform...,"Data Analysis, Data Management, Dashboard Development, Data Mining, Presentation Skills, Pivot Table, Vlookup",3+ weeks ago,False,3,8,On-site,['Noida'],"['Data Analysis', 'Data Management', 'Dashboard Development', 'Data Mining', 'Presentation Skills', 'Pivot Table', 'Vlookup']",,,False
Data Analyst,Skit.ai,1-3,,Bengaluru,Experience of minimum 1-2 year as Data / Product Analyst who has worked with SQL / Pyth...,"Product Analyst, Product Quality, Data Analysis, Google Analytics, Customer Satisfaction, Machine Learning, Agile",3+ weeks ago,False,1,3,On-site,['Bengaluru'],"['Product Analyst', 'Product Quality', 'Data Analysis', 'Google Analytics', 'Customer Satisfaction', 'Machine Learning', 'Agile']",,,False
Data Analyst,Ahana Systems & Solutions,1-4,,Bengaluru,The Campaign Data Analyst drives growth for Retail Assets and Business Banking product...,"Automation, Process Improvement, Marketing Campaigns, Model Development, Banking Products, Business Banking",3+ weeks ago,False,1,4,On-site,['Bengaluru'],"['Automation', 'Process Improvement', 'Marketing Campaigns', 'Model Development', 'Banking Products', 'Business Banking']",,,False
Data Analyst,Aeries Technology,3-6,,Bengaluru,s. Position/Title.     Job Description. Consultant. Department. Implementation. Locatio...,"Driving, Ssrs, Power BI, Data Structures, ETL, SQL, Communication Skills, Statistics",3+ weeks ago,False,3,6,On-site,['Bengaluru'],"['Driving', 'Ssrs', 'Power BI', 'Data Structures', 'ETL', 'SQL', 'Communication Skills', 'Statistics']",,,False
Educational Data Analyst,Udaan Skills,1-5,,Remote,"Bachelor s degree in Statistics, Mathematics, Computer Science or equivalent","Analytical Skills, Skill Development, Mathematics, Product Research, Statistics, Monitoring, Testing",3+ weeks ago,False,1,5,Remote,['Remote'],"['Analytical Skills', 'Skill Development', 'Mathematics', 'Product Research', 'Statistics', 'Monitoring', 'Testing']",,,False
Data Analyst,Etomate Technology,1-4,,Bengaluru,"Should score at least 8 out of Macros not a must . Age, Qualification, Experience: As l...","Business Process, Process Automation, Erp, Process Integration, Project Management, Business Analytics, Business Intelligence, Macros",3+ weeks ago,False,1,4,On-site,['Bengaluru'],"['Business Process', 'Process Automation', 'Erp', 'Process Integration', 'Project Management', 'Business Analytics', 'Business Intelligence', 'Macros']",,,False
Data Analyst,Achyutam International,1-4,,New Delhi,"Bachelor s degree in Finance, Economics, Statistics, Data Science, or a related fieldEx...","Data Modeling, Risk Assessment, Strategic Planning, Data Integrity, Data Visualization, Forecasting",3+ weeks ago,False,1,4,On-site,['New Delhi'],"['Data Modeling', 'Risk Assessment', 'Strategic Planning', 'Data Integrity', 'Data Visualization', 'Forecasting']",,,False
Data Analyst,Clifyx Technology,1-4,,Bengaluru,Number of Openings*  6-7  ECMS ID    Duration of contract*  4 months (Can be exte...,"Billing, Microsoft, Data Analysis",3+ weeks ago,False,1,4,On-site,['Bengaluru'],"['Billing', 'Microsoft', 'Data Analysis']",,,False
Data Analyst,Thoucentric,3-5,,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",Bachelor withPost-Graduation in Management Science and related fieldsExperience in weba...,"Unix, Data Analysis, Automation, Web Analytics, Consulting, Data Processing, Windows",3+ weeks ago,False,3,5,On-site,"['Hubli', 'Mangaluru', 'Mysuru', 'Bengaluru', 'Belgaum']","['Unix', 'Data Analysis', 'Automation', 'Web Analytics', 'Consulting', 'Data Processing', 'Windows']",,,False
Data Analyst,Mindfount Infotech,3-8,,Noida,3+ years of data analysis experience Proficiency in SQL and Excel Experience with visua...,"Data Analysis, Marketing Analytics, Tableau, Google Analytics, Statistical Analysis, Excel, Power BI",3+ weeks ago,False,3,8,On-site,['Noida'],"['Data Analysis', 'Marketing Analytics', 'Tableau', 'Google Analytics', 'Statistical Analysis', 'Excel', 'Power BI']",,,False
Data Analyst,Logic Planet,3-12,,Bengaluru,"Facilitate regular team meetings to discuss progress, challenges, and solutions. . Prof...","Analytical Skills, Data Analysis, Mentor, Application Development, Application Lead, Data Visualization",3+ weeks ago,False,3,12,On-site,['Bengaluru'],"['Analytical Skills', 'Data Analysis', 'Mentor', 'Application Development', 'Application Lead', 'Data Visualization']",,,False
Data Analyst ( Tableau ),Biz Tecno,4-9,,Chandigarh,Job Description:   Business Analyst (Data Science)   Skills Required:   SQL/Hive [mus...,"Tableau, Query Optimization, Business Analyst, Data Science, Windows, SQL",3+ weeks ago,False,4,9,On-site,['Chandigarh'],"['Tableau', 'Query Optimization', 'Business Analyst', 'Data Science', 'Windows', 'SQL']",,,False
Data Analyst,Indium Software,1-4,,Bengaluru,"Required Skills: Strong proficiency in SQL, Python, and data visualization tools (Table...","Data Analysis, Tableau, KPI, Power BI, Data Visualization, Stakeholder Management, SQL",3+ weeks ago,False,1,4,On-site,['Bengaluru'],"['Data Analysis', 'Tableau', 'KPI', 'Power BI', 'Data Visualization', 'Stakeholder Management', 'SQL']",,,False
Compliance Data Analyst,Payoneer,3-8,,Bengaluru,3 years of experience with chargeback and dispute handling a must . High level of spoke...,"Risk Management, Data Analysis, Strong Analytical Skills, Credit Card Operations, Pivot Table, Business Analysis, Vlookup, Workforce Management",3+ weeks ago,False,3,8,On-site,['Bengaluru'],"['Risk Management', 'Data Analysis', 'Strong Analytical Skills', 'Credit Card Operations', 'Pivot Table', 'Business Analysis', 'Vlookup', 'Workforce Management']",,,False
Treasury Data Analyst,Payoneer,1-4,,Bengaluru,"Requirements . Bachelors degree in Economics, Accounting/ Finance or Business Administr...","Python, Macros, Data Analysis, Modeling, Power BI, Data Automation, Data Pipeline, Regulatory Reporting",3+ weeks ago,False,1,4,On-site,['Bengaluru'],"['Python', 'Macros', 'Data Analysis', 'Modeling', 'Power BI', 'Data Automation', 'Data Pipeline', 'Regulatory Reporting']",,,False
data analyst,Etomate Technology,2-7,,Bengaluru,"Should score at least 8 out of Macros not a mustAge, Qualification, Experience: As long...","Com, Relationship Executive, Excel, Star, Database, Business Intelligence, Macros",3+ weeks ago,False,2,7,On-site,['Bengaluru'],"['Com', 'Relationship Executive', 'Excel', 'Star', 'Database', 'Business Intelligence', 'Macros']",,,False
Data Analyst,Iflow,6-11,,Bengaluru,Accuracy and attention to detail. Ability to manage multiple tasks and meet deadlines. ...,"Statistical Programming, Stakeholder Engagement, Data Analysis, Data Collection, Data Visualization, Business Intelligence, Continuous Improvement",3+ weeks ago,False,6,11,On-site,['Bengaluru'],"['Statistical Programming', 'Stakeholder Engagement', 'Data Analysis', 'Data Collection', 'Data Visualization', 'Business Intelligence', 'Continuous Improvement']",,,False
Data Analyst,Plumgoodness,1-3,,Bengaluru,Healthcare in India is seeing a phenomenal shift with inflation in healthcare costs 3x ...,"Insurance, Modeling, Business Intelligence, Anomaly Detection, Fintech, Dashboards, SQL, Salesforce",3+ weeks ago,False,1,3,On-site,['Bengaluru'],"['Insurance', 'Modeling', 'Business Intelligence', 'Anomaly Detection', 'Fintech', 'Dashboards', 'SQL', 'Salesforce']",,,False
Data Analyst,TLD Group,1-3,,Bengaluru,What were looking for : Bachelors or Masters degree in Statistics or Applied Mathematic...,"Erp, Grafana, Writing, Power BI, Erp User, Communication Skills, Infor",3+ weeks ago,False,1,3,On-site,['Bengaluru'],"['Erp', 'Grafana', 'Writing', 'Power BI', 'Erp User', 'Communication Skills', 'Infor']",,,False
Data Analyst,Neuralix Ai,2-6,,Bengaluru,"Bachelor s degree in Data Science, Statistics, Computer Science, Mathematics, or a rela...","Computer Science, Data Analysis, Trend Analysis, Machine Learning, Data Collection, Predictive Modeling, Data Quality, Forecasting",3+ weeks ago,False,2,6,On-site,['Bengaluru'],"['Computer Science', 'Data Analysis', 'Trend Analysis', 'Machine Learning', 'Data Collection', 'Predictive Modeling', 'Data Quality', 'Forecasting']",,,False
Data Analyst,Brickwork Ratings (BWR),3-5,,Bengaluru,". An eye for detail and accuracy in data maintenance and report creation. Graduation, p...","Mis Reporting, Loans, Bengali, Project Finance, Billing, Structured Finance, Programming",3+ weeks ago,False,3,5,On-site,['Bengaluru'],"['Mis Reporting', 'Loans', 'Bengali', 'Project Finance', 'Billing', 'Structured Finance', 'Programming']",,,False
Data Analyst,Growtharc Technologies,8-13,,Bengaluru,Job Overview:    We are looking for a skilled and detail-oriented Data Analyst to joi...,"Root Cause Analysis, Excel, Sales Operations, Agile Scrum, Business Analyst, Business Data Analyst, Supply Chain Operations, Corporate Finance",3+ weeks ago,False,8,13,On-site,['Bengaluru'],"['Root Cause Analysis', 'Excel', 'Sales Operations', 'Agile Scrum', 'Business Analyst', 'Business Data Analyst', 'Supply Chain Operations', 'Corporate Finance']",,,False
Data Analyst,Myglamm,2-4,,Mumbai,Experience in web scraping and data collection from diverse sourcesBachelors degree in ...,"Data Analysis, Excel, Data Collection, Market Research, Data Visualization, Private Equity, SQL",3+ weeks ago,False,2,4,On-site,['Mumbai'],"['Data Analysis', 'Excel', 'Data Collection', 'Market Research', 'Data Visualization', 'Private Equity', 'SQL']",,,False
